id,key,Rank,Taxa,originalName,Kingdom,Phylum,Class,Order,Family,Genus,Species,Common,scientificName,canonicalName,Status,Confidence,Match,Stamp
C04593,2406906,SPECIES,Scobinichthys granulatus,Scobinichthys granulatus,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Monacanthidae,Scobinichthys,Scobinichthys granulatus,NA,"Scobinichthys granulatus (White, 1790)",Scobinichthys granulatus,ACCEPTED,100,EXACT,2019-11-01T16:13:02Z
C04605,2392134,SPECIES,Nemadactylus valenciennesi,Nemadactylus valenciennesi,Animalia,Chordata,Actinopterygii,Perciformes,Cheilodactylidae,Nemadactylus,Nemadactylus valenciennesi,NA,"Nemadactylus valenciennesi (Whitley, 1937)",Nemadactylus valenciennesi,ACCEPTED,100,EXACT,2019-11-01T16:08:10Z
C04613,2391965,SPECIES,Sillago schomburgkii,Sillago schomburgkii,Animalia,Chordata,Actinopterygii,Perciformes,Sillaginidae,Sillago,Sillago schomburgkii,NA,"Sillago schomburgkii Peters, 1864",Sillago schomburgkii,ACCEPTED,100,EXACT,2019-11-01T16:13:17Z
C04621,2394719,SPECIES,Aplodactylus arctidens,Aplodactylus arctidens,Animalia,Chordata,Actinopterygii,Perciformes,Aplodactylidae,Aplodactylus,Aplodactylus arctidens,NA,"Aplodactylus arctidens Richardson, 1839",Aplodactylus arctidens,ACCEPTED,100,EXACT,2019-11-01T15:56:23Z
C04657,2391175,SPECIES,Pseudocaranx dentex,Pseudocaranx dentex,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Pseudocaranx,Pseudocaranx dentex,NA,"Pseudocaranx dentex (Bloch & Schneider, 1801)",Pseudocaranx dentex,ACCEPTED,100,EXACT,2019-11-01T16:11:48Z
C04681,2418005,SPECIES,Carcharhinus obscurus,Carcharhinus obscurus,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus obscurus,NA,"Carcharhinus obscurus (Lesueur, 1818)",Carcharhinus obscurus,ACCEPTED,100,EXACT,2019-11-01T15:58:35Z
C04981,2406696,SPECIES,Acanthaluteres spilomelanurus,Acanthaluteres spilomelanurus,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Monacanthidae,Acanthaluteres,Acanthaluteres spilomelanurus,NA,"Acanthaluteres spilomelanurus (Quoy & Gaimard, 1824)",Acanthaluteres spilomelanurus,ACCEPTED,100,EXACT,2019-11-01T15:54:50Z
C05165,5961706,SPECIES,Seriola hippos,Seriola hippos,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Seriola,Seriola hippos,NA,"Seriola hippos Günther, 1876",Seriola hippos,ACCEPTED,100,EXACT,2019-11-01T16:13:13Z
C05369,2466465,SPECIES,Diporiphora winneckei,Diporiphora winneckei (revised),Animalia,Chordata,Reptilia,Squamata,Agamidae,Diporiphora,Diporiphora winneckei,NA,"Diporiphora winneckei Lucas & Frost, 1896",Diporiphora winneckei,ACCEPTED,100,EXACT,2019-11-01T16:01:56Z
C05377,5214249,SPECIES,Galaxias olidus,Galaxias olidus (revised),Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxias,Galaxias olidus,NA,"Galaxias olidus Günther, 1866",Galaxias olidus,ACCEPTED,100,EXACT,2019-11-01T16:03:11Z
C05457,2145321,SPECIES,Venatrix fontis,Venatrix fontis,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Venatrix,Venatrix fontis,NA,"Venatrix fontis Framenau & Vink, 2001",Venatrix fontis,ACCEPTED,100,EXACT,2019-11-01T16:15:45Z
C05529,8490661,SPECIES,Wangiannachiltonia stuarti,Wangiannachiltonia stuarti,Animalia,Arthropoda,Malacostraca,Amphipoda,Chiltoniidae,Wangiannachiltonia,Wangiannachiltonia stuarti,NA,"Wangiannachiltonia stuarti Murphy & King, 2015",Wangiannachiltonia stuarti,ACCEPTED,100,EXACT,2019-11-01T16:15:55Z
C05537,4608886,SPECIES,Fonscochlea variabilis,Fonscochlea variabilis,Animalia,Mollusca,Gastropoda,Littorinimorpha,Tateidae,Fonscochlea,Fonscochlea variabilis,NA,"Fonscochlea variabilis Ponder, Hershler & B.W.Jenkins, 1989",Fonscochlea variabilis,ACCEPTED,100,EXACT,2019-11-01T16:03:02Z
C05561,9786299,SPECIES,Daphnia pusilla,Daphnia pusilla,Animalia,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Daphnia pusilla,NA,"Daphnia pusilla (Serventy, 1929)",Daphnia pusilla,ACCEPTED,99,EXACT,2019-11-01T16:01:13Z
C05749,1643939,SPECIES,Simulium ornatipes,Simulium ornatipes,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium ornatipes,NA,"Simulium ornatipes Skuse, 1890",Simulium ornatipes,ACCEPTED,100,EXACT,2019-11-01T16:13:21Z
C05765,4742560,SPECIES,Allodessus bistrigatus,Allodessus bistrigatus,Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Allodessus,Allodessus bistrigatus,NA,"Allodessus bistrigatus (Clark, 1862)",Allodessus bistrigatus,ACCEPTED,100,EXACT,2019-11-01T15:55:27Z
C05773,4772606,SPECIES,Enithares woodwardi,Enithares woodwardi,Animalia,Arthropoda,Insecta,Hemiptera,Notonectidae,Enithares,Enithares woodwardi,NA,"Enithares woodwardi Lansbury, 1968-20",Enithares woodwardi,ACCEPTED,100,EXACT,2019-11-01T16:02:18Z
C05801,4755437,SPECIES,Limnoxenus zealandicus,Limnoxenus zelandicus,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Limnoxenus,Limnoxenus zealandicus,NA,"Limnoxenus zealandicus (Broun, 1880)",Limnoxenus zealandicus,ACCEPTED,96,FUZZY,2019-11-01T16:05:55Z
C05889,5219989,SPECIES,Macropus eugenii,Macropus (Notamacropus) eugenii eugenii,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,Macropus eugenii,NA,"Macropus eugenii (Desmarest, 1817)",Macropus eugenii,ACCEPTED,100,HIGHERRANK,2019-11-01T16:06:30Z
C05917,1439770,SPECIES,Cheumatopsyche modica,Cheumatopsyche modica,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche modica,NA,"Cheumatopsyche modica (McLachlan, 1871)",Cheumatopsyche modica,ACCEPTED,100,EXACT,2019-11-01T15:59:08Z
C05925,5034287,SPECIES,Camponotus oetkeri,Camponotus oetkeri,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus oetkeri,NA,"Camponotus oetkeri Forel, 1910",Camponotus oetkeri,ACCEPTED,100,EXACT,2019-11-01T15:58:25Z
C09301,6175928,SUBSPECIES,Struthio camelus,Struthio camelus australis,Animalia,Chordata,Aves,Struthioniformes,Struthionidae,Struthio,Struthio camelus,NA,"Struthio camelus australis Gurney, 1868",Struthio camelus australis,ACCEPTED,100,EXACT,2019-11-01T16:14:15Z
C09329,2495695,SPECIES,Streptopelia risoria,Streptopelia risoria,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia risoria,NA,"Streptopelia risoria (Linnaeus, 1758)",Streptopelia risoria,ACCEPTED,100,EXACT,2019-11-01T16:14:09Z
C09389,6170977,SUBSPECIES,Amytornis textilis,Amytornis textilis modestus  (NC),Animalia,Chordata,Aves,Passeriformes,Maluridae,Amytornis,Amytornis textilis,NA,"Amytornis textilis modestus (North, 1902)",Amytornis textilis modestus,ACCEPTED,100,EXACT,2019-11-01T15:55:45Z
C09425,6540512,SUBSPECIES,Strepera versicolor,Strepera versicolor halmaturina,Animalia,Chordata,Aves,Passeriformes,Cracticidae,Strepera,Strepera versicolor,NA,"Strepera versicolor halmaturina Mathews, 1912",Strepera versicolor halmaturina,ACCEPTED,100,EXACT,2019-11-01T16:14:07Z
C09805,2411992,SPECIES,Craterocephalus dalhousiensis,Craterocephalus dalhousiensis,Animalia,Chordata,Actinopterygii,Atheriniformes,Atherinidae,Craterocephalus,Craterocephalus dalhousiensis,NA,"Craterocephalus dalhousiensis Ivantsoff & Glover, 1974",Craterocephalus dalhousiensis,ACCEPTED,100,EXACT,2019-11-01T16:00:10Z
C09813,4286942,SPECIES,Carassius auratus,Carassius auratus,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Carassius,Carassius auratus,NA,"Carassius auratus (Linnaeus, 1758)",Carassius auratus,ACCEPTED,100,EXACT,2019-11-01T15:58:35Z
C09821,2386181,SPECIES,Mogurnda adspersa,Mogurnda adspersa,Animalia,Chordata,Actinopterygii,Perciformes,Eleotridae,Mogurnda,Mogurnda adspersa,NA,"Mogurnda adspersa (Castelnau, 1878)",Mogurnda adspersa,ACCEPTED,100,EXACT,2019-11-01T16:07:31Z
C09849,8499021,SPECIES,Galaxiella toourtkoourt,Galaxiella toourtkoourt,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxiella,Galaxiella toourtkoourt,NA,"Galaxiella toourtkoourt Coleman & Raadik, 2015",Galaxiella toourtkoourt,ACCEPTED,100,EXACT,2019-11-01T16:03:13Z
C09857,5202601,SPECIES,Neosilurus gloveri,Neosilurus gloveri,Animalia,Chordata,Actinopterygii,Siluriformes,Plotosidae,Neosilurus,Neosilurus gloveri,NA,"Neosilurus gloveri Allen & Feinberg, 1998",Neosilurus gloveri,ACCEPTED,100,EXACT,2019-11-01T16:08:27Z
C10201,2498334,GENUS,Cygnus,Cygnus sp.,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,NA,NA,"Cygnus Bechstein, 1803",Cygnus,ACCEPTED,95,EXACT,2019-11-01T16:01:07Z
C10229,2480341,GENUS,Elseyornis,Elseyornis sp.,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Elseyornis,NA,NA,"Elseyornis Mathews, 1914",Elseyornis,ACCEPTED,96,EXACT,2019-11-01T16:02:14Z
C10245,2481126,GENUS,Larus,Larus sp.,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,NA,NA,"Larus Linnaeus, 1758",Larus,ACCEPTED,96,EXACT,2019-11-01T16:05:12Z
C10253,2481854,GENUS,Phalacrocorax,Phalacrocorax sp.,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,NA,NA,"Phalacrocorax Brisson, 1760",Phalacrocorax,ACCEPTED,95,EXACT,2019-11-01T16:10:26Z
C10289,2481633,GENUS,Eudyptes,Eudyptes sp.,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,NA,NA,"Eudyptes Vieillot, 1816",Eudyptes,ACCEPTED,96,EXACT,2019-11-01T16:02:41Z
C10297,2495390,GENUS,Geophaps,Geophaps sp.,Animalia,Chordata,Aves,Columbiformes,Columbidae,Geophaps,NA,NA,"Geophaps G.R.Gray, 1842",Geophaps,ACCEPTED,96,EXACT,2019-11-01T16:03:33Z
C10309,3242260,GENUS,Chalcites,Chalcites sp.,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Chalcites,NA,NA,"Chalcites Lesson, 1830",Chalcites,ACCEPTED,95,EXACT,2019-11-01T15:58:52Z
C10333,2482359,GENUS,Coracina,Coracina sp.,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,NA,NA,"Coracina Vieillot, 1816",Coracina,ACCEPTED,96,EXACT,2019-11-01T15:59:52Z
C10377,2487235,GENUS,Plectorhyncha,Plectorhyncha sp.,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Plectorhyncha,NA,NA,"Plectorhyncha Gould, 1838",Plectorhyncha,ACCEPTED,96,EXACT,2019-11-01T16:11:05Z
C10385,2486610,GENUS,Calamanthus,Calamanthus sp.,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Calamanthus,NA,NA,"Calamanthus Gould, 1838",Calamanthus,ACCEPTED,96,EXACT,2019-11-01T15:57:53Z
C10393,2486619,GENUS,Pardalotus,Pardalotus sp.,Animalia,Chordata,Aves,Passeriformes,Pardalotidae,Pardalotus,NA,NA,"Pardalotus Vieillot, 1816",Pardalotus,ACCEPTED,96,EXACT,2019-11-01T16:09:53Z
C10405,2489003,GENUS,Acridotheres,Acridotheres sp.,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Acridotheres,NA,NA,"Acridotheres Vieillot, 1816",Acridotheres,ACCEPTED,96,EXACT,2019-11-01T15:55:12Z
C10413,2479719,GENUS,Barnardius,Barnardius sp.,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Barnardius,NA,NA,"Barnardius Bonaparte, 1854",Barnardius,ACCEPTED,96,EXACT,2019-11-01T15:57:19Z
C10457,2440446,GENUS,Tursiops,Tursiops sp.,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Tursiops,NA,NA,"Tursiops Gervais, 1855",Tursiops,ACCEPTED,96,EXACT,2019-11-01T16:15:23Z
C10473,2432501,GENUS,Miniopterus,Miniopterus sp.,Animalia,Chordata,Mammalia,Chiroptera,Miniopteridae,Miniopterus,NA,NA,"Miniopterus Bonaparte, 1837",Miniopterus,ACCEPTED,96,EXACT,2019-11-01T16:07:28Z
C10589,2462071,GENUS,Lampropholis,Lampropholis sp.,Animalia,Chordata,Reptilia,Squamata,Scincidae,Lampropholis,NA,NA,"Lampropholis Fitzinger, 1843",Lampropholis,ACCEPTED,95,EXACT,2019-11-01T16:05:09Z
C10597,2462502,GENUS,Tiliqua,Tiliqua sp.,Animalia,Chordata,Reptilia,Squamata,Scincidae,Tiliqua,NA,NA,"Tiliqua Gray, 1825",Tiliqua,ACCEPTED,96,EXACT,2019-11-01T16:14:55Z
C11029,2377290,GENUS,Gobiopterus,Gobiopterus sp.,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Gobiopterus,NA,NA,"Gobiopterus Bleeker, 1874",Gobiopterus,ACCEPTED,96,EXACT,2019-11-01T16:03:45Z
C11037,2387352,GENUS,Siphonognathus,Siphonognathus sp.,Animalia,Chordata,Actinopterygii,Perciformes,Odacidae,Siphonognathus,NA,NA,"Siphonognathus Richardson, 1858",Siphonognathus,ACCEPTED,95,EXACT,2019-11-01T16:13:26Z
C11053,2406695,GENUS,Acanthaluteres,Acanthaluteres sp.,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Monacanthidae,Acanthaluteres,NA,NA,"Acanthaluteres Bleeker, 1865",Acanthaluteres,ACCEPTED,96,EXACT,2019-11-01T15:54:50Z
C11061,2020496,GENUS,Anisops,Anisops sp.,Animalia,Arthropoda,Insecta,Hemiptera,Notonectidae,Anisops,NA,NA,"Anisops Spinola, 1837",Anisops,ACCEPTED,95,EXACT,2019-11-01T15:55:58Z
C11089,8577,FAMILY,Coenagrionidae,COENAGRIONIDAE sp.,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,NA,NA,NA,Coenagrionidae,Coenagrionidae,ACCEPTED,96,EXACT,2019-11-01T15:59:41Z
C11097,4987802,GENUS,Ilyocypris,Ilyocypris sp.,Animalia,Arthropoda,Ostracoda,Podocopida,Cyprididae,Ilyocypris,NA,NA,"Ilyocypris Brady & Norman, 1889",Ilyocypris,ACCEPTED,96,EXACT,2019-11-01T16:04:53Z
C11141,2181024,GENUS,Oxus,Oxus sp.,Animalia,Arthropoda,Arachnida,Trombidiformes,Oxidae,Oxus,NA,NA,"Oxus Kramer, 1877",Oxus,ACCEPTED,96,EXACT,2019-11-01T16:09:25Z
C11177,1038021,GENUS,Eretes,Eretes sp.,Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Eretes,NA,NA,"Eretes Laporte, 1832",Eretes,ACCEPTED,96,EXACT,2019-11-01T16:02:33Z
C11185,1650098,GENUS,Anopheles,Anopheles sp.,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,NA,NA,"Anopheles Meigen, 1818",Anopheles,ACCEPTED,96,EXACT,2019-11-01T15:56:00Z
C11193,1454615,GENUS,Cryptochironomus,Cryptochironomus sp.,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Cryptochironomus,NA,NA,"Cryptochironomus Kieffer, 1918",Cryptochironomus,ACCEPTED,96,EXACT,2019-11-01T16:00:27Z
C11205,2180698,GENUS,Limnesia,Limnesia sp.,Animalia,Arthropoda,Arachnida,Trombidiformes,Limnesiidae,Limnesia,NA,NA,"Limnesia Koch, 1835",Limnesia,ACCEPTED,96,EXACT,2019-11-01T16:05:50Z
C11213,1425105,GENUS,Austroaeschna,Austroaeschna sp.,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Austroaeschna,NA,NA,"Austroaeschna Selys, 1883",Austroaeschna,ACCEPTED,96,EXACT,2019-11-01T15:57:05Z
C11257,8301906,GENUS,Meranoplus,Meranoplus sp.,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Meranoplus,NA,NA,"Meranoplus Smith, 1853",Meranoplus,ACCEPTED,96,EXACT,2019-11-01T16:07:08Z
C15013,5896,FAMILY,Monacanthidae,MONACANTHIDAE sp.,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Monacanthidae,NA,NA,NA,Monacanthidae,Monacanthidae,ACCEPTED,96,EXACT,2019-11-01T16:07:35Z
C15057,8147,FAMILY,Majidae,MAJIDAE sp.,Animalia,Arthropoda,Malacostraca,Decapoda,Majidae,NA,NA,NA,Majidae,Majidae,ACCEPTED,96,EXACT,2019-11-01T16:06:36Z
C15065,255,CLASS,Clitellata,OLIGOCHAETA sp.,Animalia,Annelida,Clitellata,NA,NA,NA,NA,NA,Clitellata,Clitellata,ACCEPTED,NA,Synonym,2019-11-01T16:09:09Z
C15101,1,KINGDOM,Animalia,Weevils sp.,Animalia,NA,NA,NA,NA,NA,NA,NA,Animalia,Animalia,ACCEPTED,99,HIGHERRANK,2019-11-01T16:15:56Z
C15129,1,KINGDOM,Animalia,CHIRONOMINI sp.,Animalia,NA,NA,NA,NA,NA,NA,NA,Animalia,Animalia,ACCEPTED,99,HIGHERRANK,2019-11-01T15:59:13Z
C15137,4799284,FAMILY,Hemicorduliidae,HEMICORDULIIDAE sp.,Animalia,Arthropoda,Insecta,Odonata,Hemicorduliidae,NA,NA,NA,Hemicorduliidae,Hemicorduliidae,ACCEPTED,96,EXACT,2019-11-01T16:04:07Z
C15145,643,ORDER,Isopoda,ISOPODA sp.,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,NA,Isopoda,Isopoda,ACCEPTED,95,EXACT,2019-11-01T16:05:00Z
C15153,4392,FAMILY,Hydrobiosidae,HYDROBIOSIDAE sp.,Animalia,Arthropoda,Insecta,Trichoptera,Hydrobiosidae,NA,NA,NA,Hydrobiosidae,Hydrobiosidae,ACCEPTED,96,EXACT,2019-11-01T16:04:25Z
C15161,5840,FAMILY,Scarabaeidae,SCARABAEIDAE sp.,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,NA,NA,NA,Scarabaeidae,Scarabaeidae,ACCEPTED,96,EXACT,2019-11-01T16:12:59Z
C21009,6163203,SUBSPECIES,Tachyglossus aculeatus,Tachyglossus aculeatus multiaculeatus,Animalia,Chordata,Mammalia,Monotremata,Tachyglossidae,Tachyglossus,Tachyglossus aculeatus,NA,"Tachyglossus aculeatus multiaculeatus (W.Rothschild, 1905)",Tachyglossus aculeatus multiaculeatus,ACCEPTED,100,EXACT,2019-11-01T16:14:22Z
C21069,6174032,SUBSPECIES,Anthochaera chrysoptera,Anthochaera chrysoptera halmaturina,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Anthochaera,Anthochaera chrysoptera,NA,"Anthochaera chrysoptera halmaturina (Mathews, 1912)",Anthochaera chrysoptera halmaturina,ACCEPTED,100,EXACT,2019-11-01T15:56:13Z
C21077,6175578,SUBSPECIES,Cormobates leucophaea,Cormobates leucophaea grisescens,Animalia,Chordata,Aves,Passeriformes,Climacteridae,Cormobates,Cormobates leucophaea,NA,"Cormobates leucophaea grisescens (Mathews, 1912)",Cormobates leucophaea grisescens,ACCEPTED,100,EXACT,2019-11-01T15:59:57Z
C21093,6170653,SUBSPECIES,Platycercus elegans,Platycercus elegans subadelaidae,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,Platycercus elegans,NA,"Platycercus elegans subadelaidae Mathews, 1912",Platycercus elegans subadelaidae,ACCEPTED,100,EXACT,2019-11-01T16:11:00Z
C21105,5230486,SUBSPECIES,Melithreptus brevirostris,Melithreptus brevirostris magnirostris,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Melithreptus,Melithreptus brevirostris,NA,"Melithreptus brevirostris magnirostris North, 1905",Melithreptus brevirostris magnirostris,ACCEPTED,100,EXACT,2019-11-01T16:07:02Z
C21113,8263994,SUBSPECIES,Nesoptilotis leucotis,Nesoptilotis leucotis novaenorciae,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Nesoptilotis,Nesoptilotis leucotis,NA,Nesoptilotis leucotis novaenorciae,Nesoptilotis leucotis novaenorciae,ACCEPTED,100,EXACT,2019-11-01T16:08:33Z
E00010,2474126,GENUS,Coturnix,Coturnix australis  (NC),Animalia,Chordata,Aves,Galliformes,Phasianidae,Coturnix,NA,NA,"Coturnix Bonnaterre, 1791",Coturnix,ACCEPTED,96,HIGHERRANK,2019-11-01T16:00:03Z
E00046,2474558,SPECIES,Rallus philippensis,Gallirallus philippensis mellori,Animalia,Chordata,Aves,Gruiformes,Rallidae,Rallus,Rallus philippensis,NA,"Rallus philippensis Linnaeus, 1766",Rallus philippensis,ACCEPTED,NA,Synonym,2019-11-01T16:03:17Z
E00062,2482036,SPECIES,Poliocephalus poliocephalus,Poliocephalus poliocephalus,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Poliocephalus,Poliocephalus poliocephalus,NA,"Poliocephalus poliocephalus (Jardine & Selby, 1827)",Poliocephalus poliocephalus,ACCEPTED,100,EXACT,2019-11-01T16:11:19Z
E00070,5739277,SPECIES,Puffinus griseus,Ardenna grisea,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus griseus,NA,"Puffinus griseus (Gmelin, 1789)",Puffinus griseus,ACCEPTED,NA,Synonym,2019-11-01T15:56:44Z
E00098,2481867,SPECIES,Phalacrocorax fuscescens,Phalacrocorax fuscescens,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,Phalacrocorax fuscescens,NA,"Phalacrocorax fuscescens (Vieillot, 1817)",Phalacrocorax fuscescens,ACCEPTED,100,EXACT,2019-11-01T16:10:25Z
E00126,2481147,SPECIES,Larus pacificus,Larus pacificus,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,Larus pacificus,NA,"Larus pacificus Latham, 1801",Larus pacificus,ACCEPTED,100,EXACT,2019-11-01T16:05:12Z
E00142,2480309,SPECIES,Charadrius veredus,Charadrius veredus,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius veredus,NA,"Charadrius veredus Gould, 1848",Charadrius veredus,ACCEPTED,100,EXACT,2019-11-01T15:59:00Z
E00150,2481784,SPECIES,Numenius phaeopus,Numenius phaeopus,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,NA,"Numenius phaeopus (Linnaeus, 1758)",Numenius phaeopus,ACCEPTED,100,EXACT,2019-11-01T16:08:56Z
E00178,2480773,SPECIES,Plegadis falcinellus,Plegadis falcinellus,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Plegadis,Plegadis falcinellus,NA,"Plegadis falcinellus (Linnaeus, 1766)",Plegadis falcinellus,ACCEPTED,100,EXACT,2019-11-01T16:11:05Z
E00186,2480880,SPECIES,Egretta intermedia,Ardea intermedia,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,Egretta intermedia,NA,"Egretta intermedia (Wagler, 1829)",Egretta intermedia,ACCEPTED,NA,Synonym,2019-11-01T15:56:41Z
E00206,2498012,SPECIES,Tadorna radjah,Tadorna radjah,Animalia,Chordata,Aves,Anseriformes,Anatidae,Tadorna,Tadorna radjah,NA,"Tadorna radjah (Lesson, 1828)",Tadorna radjah,ACCEPTED,100,EXACT,2019-11-01T16:14:24Z
E00214,2498226,SPECIES,Stictonetta naevosa,Stictonetta naevosa,Animalia,Chordata,Aves,Anseriformes,Anatidae,Stictonetta,Stictonetta naevosa,NA,"Stictonetta naevosa (Gould, 1841)",Stictonetta naevosa,ACCEPTED,100,EXACT,2019-11-01T16:13:56Z
E00230,2480643,SPECIES,Lophoictinia isura,Lophoictinia isura,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Lophoictinia,Lophoictinia isura,NA,"Lophoictinia isura (Gould, 1838)",Lophoictinia isura,ACCEPTED,100,EXACT,2019-11-01T16:06:16Z
E00258,2480170,SPECIES,Glossopsitta concinna,Glossopsitta concinna,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Glossopsitta,Glossopsitta concinna,NA,"Glossopsitta concinna (Shaw, 1791)",Glossopsitta concinna,ACCEPTED,100,EXACT,2019-11-01T16:03:41Z
E00274,2479977,SPECIES,Nymphicus hollandicus,Nymphicus hollandicus,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Nymphicus,Nymphicus hollandicus,NA,"Nymphicus hollandicus (Kerr, 1792)",Nymphicus hollandicus,ACCEPTED,100,EXACT,2019-11-01T16:09:02Z
E00282,2479311,SPECIES,Platycercus elegans,Platycercus elegans,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,Platycercus elegans,NA,"Platycercus elegans (Gmelin, 1788)",Platycercus elegans,ACCEPTED,100,EXACT,2019-11-01T16:10:56Z
E00310,2479798,SPECIES,Melopsittacus undulatus,Melopsittacus undulatus,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Melopsittacus,Melopsittacus undulatus,NA,"Melopsittacus undulatus (Shaw, 1805)",Melopsittacus undulatus,ACCEPTED,100,EXACT,2019-11-01T16:07:06Z
E00398,5959188,SPECIES,Pachycephala pectoralis,Pachycephala pectoralis,Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala pectoralis,NA,"Pachycephala pectoralis (Latham, 1802)",Pachycephala pectoralis,ACCEPTED,100,EXACT,2019-11-01T16:09:28Z
E00450,2487108,SPECIES,Epthianura aurifrons,Epthianura aurifrons,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Epthianura,Epthianura aurifrons,NA,"Epthianura aurifrons Gould, 1838",Epthianura aurifrons,ACCEPTED,100,EXACT,2019-11-01T16:02:25Z
E00486,5230400,SPECIES,Acanthiza chrysorrhoa,Acanthiza chrysorrhoa,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,Acanthiza chrysorrhoa,NA,"Acanthiza chrysorrhoa (Quoy & Gaimard, 1830)",Acanthiza chrysorrhoa,ACCEPTED,100,EXACT,2019-11-01T15:54:52Z
E00522,5231388,SPECIES,Megalurus gramineus,Megalurus gramineus,Animalia,Chordata,Aves,Passeriformes,Locustellidae,Megalurus,Megalurus gramineus,NA,"Megalurus gramineus (Gould, 1845)",Megalurus gramineus,ACCEPTED,100,EXACT,2019-11-01T16:06:51Z
E00558,7192400,SUBSPECIES,Cormobates leucophaea,Cormobates leucophaea leucophaea,Animalia,Chordata,Aves,Passeriformes,Climacteridae,Cormobates,Cormobates leucophaea,NA,Cormobates leucophaea leucophaea,Cormobates leucophaea leucophaea,ACCEPTED,100,EXACT,2019-11-01T15:59:58Z
E00566,2486619,GENUS,Pardalotus,Pardalotus xanthopygus  (NC),Animalia,Chordata,Aves,Passeriformes,Pardalotidae,Pardalotus,NA,NA,"Pardalotus Vieillot, 1816",Pardalotus,ACCEPTED,96,HIGHERRANK,2019-11-01T16:09:55Z
