id,key,Rank,Taxa,originalName,Kingdom,Phylum,Class,Order,Family,Genus,Species,Common,scientificName,canonicalName,Status,Confidence,Match,Stamp
W04143,5230466,SPECIES,Acanthorhynchus tenuirostris,Acanthorhynchus tenuirostris,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Acanthorhynchus,Acanthorhynchus tenuirostris,Eastern Spinebill,"Acanthorhynchus tenuirostris (Latham, 1802)",Acanthorhynchus tenuirostris,ACCEPTED,100,EXACT,2019-12-02T13:59:35Z
W04151,2489440,SPECIES,Cracticus torquatus,Cracticus torquatus,Animalia,Chordata,Aves,Passeriformes,Cracticidae,Cracticus,Cracticus torquatus,Grey Butcherbird,"Cracticus torquatus (Latham, 1802)",Cracticus torquatus,ACCEPTED,100,EXACT,2019-12-02T14:31:07Z
W04179,5228670,SPECIES,Apus pacificus,Apus pacificus,Animalia,Chordata,Aves,Apodiformes,Apodidae,Apus,Apus pacificus,Fork-tailed Swift,"Apus pacificus (Latham, 1802)",Apus pacificus,ACCEPTED,100,EXACT,2019-12-02T14:25:10Z
W04215,2435397,SPECIES,Sminthopsis youngsoni,Sminthopsis youngsoni,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis youngsoni,Lesser Hairy-footed Dunnart,"Sminthopsis youngsoni McKenzie & Archer, 1982",Sminthopsis youngsoni,ACCEPTED,100,EXACT,2019-12-02T14:53:13Z
W04231,6089749,SUBSPECIES,Cinclosoma punctatum,Cinclosoma punctatum anachoreta,Animalia,Chordata,Aves,Passeriformes,Psophodidae,Cinclosoma,Cinclosoma punctatum,NA,"Cinclosoma punctatum anachoreta Schodde & I.J.Mason, 1999",Cinclosoma punctatum anachoreta,ACCEPTED,100,EXACT,2019-12-02T14:30:02Z
W04259,2472776,SPECIES,Delma butleri,Delma butleri,Animalia,Chordata,Reptilia,Squamata,Pygopodidae,Delma,Delma butleri,Butler's Legless Lizard,"Delma butleri Storr, 1987",Delma butleri,ACCEPTED,100,EXACT,2019-12-02T14:33:07Z
W04267,2495056,SPECIES,Psophodes nigrogularis,Psophodes leucogaster lashmari,Animalia,Chordata,Aves,Passeriformes,Psophodidae,Psophodes,Psophodes nigrogularis,Western Whipbird,"Psophodes nigrogularis Gould, 1844",Psophodes nigrogularis,ACCEPTED,NA,Synonym,2019-12-02T14:50:55Z
W04275,2463537,SPECIES,Cryptoblepharus plagiocephalus,Cryptoblepharus cf plagiocephalus  (NC),Animalia,Chordata,Reptilia,Squamata,Scincidae,Cryptoblepharus,Cryptoblepharus plagiocephalus,Callose-palmed Shinning-skink,"Cryptoblepharus plagiocephalus (Cocteau, 1836)",Cryptoblepharus plagiocephalus,ACCEPTED,99,EXACT,2019-12-02T14:31:29Z
W04283,6170973,SUBSPECIES,Stipiturus malachurus,Stipiturus malachurus intermedius,Animalia,Chordata,Aves,Passeriformes,Maluridae,Stipiturus,Stipiturus malachurus,NA,"Stipiturus malachurus intermedius Ashby, 1920",Stipiturus malachurus intermedius,ACCEPTED,100,EXACT,2019-12-02T14:53:53Z
W04339,2446953,SPECIES,Christinus alexanderi,Christinus alexanderi,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Christinus,Christinus alexanderi,Alexander’s Marbled Gecko,"Christinus alexanderi (Storr, 1987)",Christinus alexanderi,ACCEPTED,100,EXACT,2019-12-02T14:29:45Z
W04399,5214320,SPECIES,Galaxias truttaceus,Galaxias truttaceus,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxias,Galaxias truttaceus,Mountain trout,"Galaxias truttaceus Valenciennes, 1846",Galaxias truttaceus,ACCEPTED,100,EXACT,2019-12-02T14:36:05Z
W04495,4352338,SPECIES,Eudyptes moseleyi,Eudyptes moseleyi,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,Northern Rockhopper Penguin,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,ACCEPTED,100,EXACT,2019-12-02T14:35:10Z
W04515,5510,FAMILY,Muridae,Muridae sp.,Animalia,Chordata,Mammalia,Rodentia,Muridae,NA,NA,mice,Muridae,Muridae,ACCEPTED,96,EXACT,2019-12-02T14:43:45Z
W04531,2498036,SPECIES,Anser anser,Anser anser,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser,Anser anser,Greylag Goose,"Anser anser (Linnaeus, 1758)",Anser anser,ACCEPTED,100,EXACT,2019-12-02T14:24:22Z
W04559,2392273,SPECIES,Acanthopagrus butcheri,Acanthopagrus butcheri,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Acanthopagrus,Acanthopagrus butcheri,Black bream,"Acanthopagrus butcheri (Munro, 1949)",Acanthopagrus butcheri,ACCEPTED,100,EXACT,2019-12-02T13:59:33Z
W04567,2406846,SPECIES,Meuschenia australis,Meuschenia australis,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Monacanthidae,Meuschenia,Meuschenia australis,Brown-striped leatherjacket,"Meuschenia australis (Donovan, 1824)",Meuschenia australis,ACCEPTED,100,EXACT,2019-12-02T14:42:43Z
W04603,2381256,SPECIES,Scorpis aequipinnis,Scorpis aequipinnis,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,Scorpis,Scorpis aequipinnis,Sea sweep,"Scorpis aequipinnis Richardson, 1848",Scorpis aequipinnis,ACCEPTED,100,EXACT,2019-12-02T14:52:19Z
W04611,2374370,SPECIES,Pempheris klunzingeri,Pempheris klunzingeri,Animalia,Chordata,Actinopterygii,Perciformes,Pempheridae,Pempheris,Pempheris klunzingeri,Klunzinger's bullseye,"Pempheris klunzingeri McCulloch, 1911",Pempheris klunzingeri,ACCEPTED,100,EXACT,2019-12-02T14:47:30Z
W04639,5215675,SPECIES,Heterodontus portusjacksoni,Heterodontus portusjacksoni,Animalia,Chordata,Elasmobranchii,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus portusjacksoni,Port Jackson shark,"Heterodontus portusjacksoni (Meyer, 1793)",Heterodontus portusjacksoni,ACCEPTED,100,EXACT,2019-12-02T14:37:45Z
W04647,2399342,SPECIES,Parma victoriae,Parma victoriae,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Parma,Parma victoriae,Common scalyfin,"Parma victoriae (Günther, 1863)",Parma victoriae,ACCEPTED,100,EXACT,2019-12-02T14:47:15Z
W04655,5210479,SPECIES,Trachurus novaezelandiae,Trachurus novaezelandiae,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Trachurus,Trachurus novaezelandiae,Yellowtail horse mackerel,"Trachurus novaezelandiae Richardson, 1843",Trachurus novaezelandiae,ACCEPTED,100,EXACT,2019-12-02T14:55:37Z
W04671,2417478,SPECIES,Parascyllium variolatum,Parascyllium variolatum,Animalia,Chordata,Elasmobranchii,Orectolobiformes,Parascylliidae,Parascyllium,Parascyllium variolatum,necklace carpet shark,"Parascyllium variolatum (Duméril, 1853)",Parascyllium variolatum,ACCEPTED,100,EXACT,2019-12-02T14:46:59Z
W05015,2383526,SPECIES,Notolabrus fucicola,Notolabrus fucicola,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Notolabrus,Notolabrus fucicola,banded parrotfish,"Notolabrus fucicola (Richardson, 1840)",Notolabrus fucicola,ACCEPTED,100,EXACT,2019-12-02T14:45:21Z
W05075,5213491,SPECIES,Polyspina piosae,Polyspina piosae,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Polyspina,Polyspina piosae,NA,"Polyspina piosae (Whitley, 1955)",Polyspina piosae,ACCEPTED,100,EXACT,2019-12-02T14:49:31Z
W05171,2407639,SPECIES,Omegophora cyanopunctata,Omegophora cyanopunctata,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Omegophora,Omegophora cyanopunctata,NA,"Omegophora cyanopunctata Hardy & Hutchins, 1981",Omegophora cyanopunctata,ACCEPTED,100,EXACT,2019-12-02T14:46:01Z
W05367,2462371,SPECIES,Ctenotus inornatus,Ctenotus inornatus,Animalia,Chordata,Reptilia,Squamata,Scincidae,Ctenotus,Ctenotus inornatus,Bar-shouldered Ctenotus,"Ctenotus inornatus (Gray, 1845)",Ctenotus inornatus,ACCEPTED,100,EXACT,2019-12-02T14:32:08Z
W05375,5959777,SPECIES,Diplodactylus conspicillatus,Diplodactylus conspicillatus (revised),Animalia,Chordata,Reptilia,Squamata,Diplodactylidae,Diplodactylus,Diplodactylus conspicillatus,Burrow-plug Gecko,"Diplodactylus conspicillatus Lucas & Frost, 1897",Diplodactylus conspicillatus,ACCEPTED,99,EXACT,2019-12-02T14:33:41Z
W05519,2145323,SPECIES,Venatrix arenaris,Venatrix arenaris,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Venatrix,Venatrix arenaris,NA,"Venatrix arenaris (Hogg, 1906)",Venatrix arenaris,ACCEPTED,100,EXACT,2019-12-02T14:56:45Z
W05739,4742623,SPECIES,Necterosoma penicillatum,Necterosoma penicillatus,Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Necterosoma,Necterosoma penicillatum,NA,"Necterosoma penicillatum (Clark, 1862)",Necterosoma penicillatum,ACCEPTED,97,FUZZY,2019-12-02T14:44:12Z
W05755,1435839,SPECIES,Triplectides australis,Triplectides australis,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Triplectides,Triplectides australis,NA,"Triplectides australis Navas, 1934",Triplectides australis,ACCEPTED,100,EXACT,2019-12-02T14:55:55Z
W05763,4742317,SPECIES,Chostonectes gigas,Chostonectes gigas,Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Chostonectes,Chostonectes gigas,NA,"Chostonectes gigas (Boheman, 1858)",Chostonectes gigas,ACCEPTED,100,EXACT,2019-12-02T14:29:43Z
W05771,2006334,SPECIES,Dinotoperla evansi,Dinotoperla evansi,Animalia,Arthropoda,Insecta,Plecoptera,Gripopterygidae,Dinotoperla,Dinotoperla evansi,NA,"Dinotoperla evansi Kimmins, 1951",Dinotoperla evansi,ACCEPTED,100,EXACT,2019-12-02T14:33:32Z
W05799,4742412,SPECIES,Hyphydrus elegans,Hyphydrus elegans,Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Hyphydrus,Hyphydrus elegans,NA,"Hyphydrus elegans (Montrouzier, 1860)",Hyphydrus elegans,ACCEPTED,100,EXACT,2019-12-02T14:38:35Z
W05819,1350324,SPECIES,Callomelitta littleri,Hylaeus (Prosopisteron) littleri,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,Callomelitta,Callomelitta littleri,NA,"Callomelitta littleri Cockerell, 1914",Callomelitta littleri,ACCEPTED,NA,Synonym,2019-12-02T14:38:28Z
W05923,5033190,SPECIES,Camponotus nigriceps,Camponotus nigriceps,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus nigriceps,NA,"Camponotus nigriceps (Smith, 1858)",Camponotus nigriceps,ACCEPTED,100,EXACT,2019-12-02T14:28:12Z
W05967,5034560,SPECIES,Camponotus ceriseipes,Camponotus ceriseipes,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus ceriseipes,NA,"Camponotus ceriseipes Clark, 1938",Camponotus ceriseipes,ACCEPTED,100,EXACT,2019-12-02T14:28:02Z
W08007,2486612,SPECIES,Calamanthus campestris,Calamanthus (Calamanthus) campestris,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Calamanthus,Calamanthus campestris,Rufous Fieldwren,"Calamanthus campestris (Gould, 1841)",Calamanthus campestris,ACCEPTED,100,EXACT,2019-12-02T14:27:22Z
W09319,6170420,SUBSPECIES,Psephotus haematonotus,Psephotus haematonotus caeruleus,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psephotus,Psephotus haematonotus,NA,"Psephotus haematonotus caeruleus Condon, 1941",Psephotus haematonotus caeruleus,ACCEPTED,100,EXACT,2019-12-02T14:50:04Z
W09343,5846470,SUBSPECIES,Vanellus miles,Vanellus miles novaehollandiae,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,Vanellus miles,Masked Lapwing (Black-shouldered),"Vanellus miles novaehollandiae Stephens, 1819",Vanellus miles novaehollandiae,ACCEPTED,100,EXACT,2019-12-02T14:56:30Z
W09351,6065827,SUBSPECIES,Thalasseus bergii,Thalasseus bergii cristatus (NC),Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,Thalasseus bergii,NA,"Thalasseus bergii cristatus (Stephens, 1826)",Thalasseus bergii cristatus,ACCEPTED,100,EXACT,2019-12-02T14:55:07Z
W09387,2487548,SPECIES,Amytornis merrotsyi,Amytornis merrotsyi,Animalia,Chordata,Aves,Passeriformes,Maluridae,Amytornis,Amytornis merrotsyi,Short-tailed Grasswren,"Amytornis merrotsyi Mellor, 1913",Amytornis merrotsyi,ACCEPTED,100,EXACT,2019-12-02T14:23:41Z
W09803,5712356,SPECIES,Anguilla australis,Anguilla australis,Animalia,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,Anguilla australis,Shortfin eel,"Anguilla australis Richardson, 1841",Anguilla australis,ACCEPTED,100,EXACT,2019-12-02T14:24:06Z
W09811,2350570,SPECIES,Gambusia holbrooki,Gambusia holbrooki,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,Gambusia holbrooki,eastern mosquitofish,"Gambusia holbrooki Girard, 1859",Gambusia holbrooki,ACCEPTED,100,EXACT,2019-12-02T14:36:15Z
W09839,8140485,SPECIES,Perca fluviatilis,Perca fluviatilis,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Perca,Perca fluviatilis,European perch,"Perca fluviatilis Linnaeus, 1758",Perca fluviatilis,ACCEPTED,100,EXACT,2019-12-02T14:47:40Z
W09847,5214249,SPECIES,Galaxias olidus,Galaxias olidus  (NC),Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxias,Galaxias olidus,Barred galaxias,"Galaxias olidus Günther, 1866",Galaxias olidus,ACCEPTED,100,EXACT,2019-12-02T14:36:01Z
W09855,2341955,SPECIES,Porochilus argenteus,Porochilus argenteus,Animalia,Chordata,Actinopterygii,Siluriformes,Plotosidae,Porochilus,Porochilus argenteus,Silver tandan,"Porochilus argenteus (Zietz, 1896)",Porochilus argenteus,ACCEPTED,100,EXACT,2019-12-02T14:49:44Z
W10235,2480260,GENUS,Haematopus,Haematopus sp.,Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,NA,oystercatchers,"Haematopus Linnaeus, 1758",Haematopus,ACCEPTED,96,EXACT,2019-12-02T14:37:16Z
W10295,2495404,GENUS,Columba,Columba sp.,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,NA,Pigeons,"Columba Linnaeus, 1758",Columba,ACCEPTED,95,EXACT,2019-12-02T14:30:29Z
W10315,2474940,GENUS,Grus,Grus sp.,Animalia,Chordata,Aves,Gruiformes,Gruidae,Grus,NA,crane,"Grus Brisson, 1760",Grus,ACCEPTED,95,EXACT,2019-12-02T14:37:07Z
W10359,2487494,GENUS,Malurus,Malurus sp.,Animalia,Chordata,Aves,Passeriformes,Maluridae,Malurus,NA,NA,"Malurus Vieillot, 1816",Malurus,ACCEPTED,96,EXACT,2019-12-02T14:41:50Z
W10383,2486569,GENUS,Acanthiza,Acanthiza sp.,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,NA,NA,"Acanthiza Vigors & Horsfield, 1827",Acanthiza,ACCEPTED,95,EXACT,2019-12-02T13:59:31Z
W10471,2432282,GENUS,Chalinolobus,Chalinolobus sp.,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,NA,NA,"Chalinolobus Peters, 1866",Chalinolobus,ACCEPTED,96,EXACT,2019-12-02T14:29:03Z
W10527,2439223,GENUS,Rattus,Rattus sp.,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,NA,Old World Rats,"Rattus Fischer von Waldheim, 1803",Rattus,ACCEPTED,95,EXACT,2019-12-02T14:51:41Z
W10579,2472774,GENUS,Delma,Delma sp.,Animalia,Chordata,Reptilia,Squamata,Pygopodidae,Delma,NA,NA,"Delma Gray, 1831",Delma,ACCEPTED,96,EXACT,2019-12-02T14:33:15Z
W10587,2463737,GENUS,Eremiascincus,Eremiascincus sp.,Animalia,Chordata,Reptilia,Squamata,Scincidae,Eremiascincus,NA,NA,"Eremiascincus Greer, 1979",Eremiascincus,ACCEPTED,96,EXACT,2019-12-02T14:34:58Z
W10623,2986,FAMILY,Anatidae,ANATIDAE sp.,Animalia,Chordata,Aves,Anseriformes,Anatidae,NA,NA,"swans, geese & ducks",Anatidae,Anatidae,ACCEPTED,96,EXACT,2019-12-02T14:24:03Z
W11035,2335846,GENUS,Platycephalus,Platycephalus sp.,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Platycephalidae,Platycephalus,NA,flatheads,"Platycephalus Bloch, 1795",Platycephalus,ACCEPTED,95,EXACT,2019-12-02T14:48:52Z
W11051,2408027,GENUS,Aracana,Aracana sp.,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Aracanidae,Aracana,NA,NA,"Aracana Gray, 1838",Aracana,ACCEPTED,96,EXACT,2019-12-02T14:25:18Z
W11095,1,KINGDOM,Animalia,PSOCOPTERA sp.,Animalia,NA,NA,NA,NA,NA,NA,animals,Animalia,Animalia,ACCEPTED,99,HIGHERRANK,2019-12-02T14:50:51Z
W11167,7924646,GENUS,Aedes,Aedes sp.,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,NA,NA,"Aedes Meigen, 1818",Aedes,ACCEPTED,96,EXACT,2019-12-02T14:20:12Z
W11175,3252679,GENUS,Diplodontus,Diplodontus sp.,Animalia,Arthropoda,Arachnida,Trombidiformes,Hydryphantidae,Diplodontus,NA,NA,"Diplodontus Dugès, 1834",Diplodontus,ACCEPTED,95,EXACT,2019-12-02T14:33:52Z
W11191,2851,FAMILY,Planorbidae,PLANORBIDAE sp.,Animalia,Mollusca,Gastropoda,NA,Planorbidae,NA,NA,ramshorn snails,Planorbidae,Planorbidae,ACCEPTED,96,EXACT,2019-12-02T14:48:47Z
W11203,8084898,GENUS,Larsia,Larsia sp.,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Larsia,NA,NA,"Larsia Fittkau, 1962",Larsia,ACCEPTED,95,EXACT,2019-12-02T14:39:18Z
W11211,3524,FAMILY,Sciomyzidae,Sciomyzidae sp.,Animalia,Arthropoda,Insecta,Diptera,Sciomyzidae,NA,NA,snail-killing fly,Sciomyzidae,Sciomyzidae,ACCEPTED,96,EXACT,2019-12-02T14:52:15Z
W11239,1326011,GENUS,Iridomyrmex,Iridomyrmex sp.,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Iridomyrmex,NA,NA,"Iridomyrmex Mayr, 1862",Iridomyrmex,ACCEPTED,96,EXACT,2019-12-02T14:38:53Z
W11247,1316244,GENUS,Notoncus,Notoncus sp.,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Notoncus,NA,NA,"Notoncus Emery, 1895",Notoncus,ACCEPTED,96,EXACT,2019-12-02T14:45:30Z
W11255,1316784,GENUS,Tapinoma,Tapinoma sp.,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,NA,NA,"Tapinoma Foerster, 1850",Tapinoma,ACCEPTED,96,EXACT,2019-12-02T14:54:47Z
W11263,1327331,GENUS,Myrmecorhynchus,Myrmecorhynchus sp.,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecorhynchus,NA,NA,"Myrmecorhynchus Andre, 1896",Myrmecorhynchus,ACCEPTED,96,EXACT,2019-12-02T14:44:03Z
W15003,2446224,SPECIES,Gehyra variegata,Gehyra variegata complex,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gehyra,Gehyra variegata,Tree Dtella,"Gehyra variegata (Duméril & Bibron, 1836)",Gehyra variegata,ACCEPTED,100,HIGHERRANK,2019-12-02T14:36:29Z
W15011,2376812,GENUS,Tasmanogobius,Tasmanogobius sp.,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Tasmanogobius,NA,NA,"Tasmanogobius Scott, 1935",Tasmanogobius,ACCEPTED,96,EXACT,2019-12-02T14:54:54Z
W15063,6962,FAMILY,Tubificidae,TUBIFICIDAE sp.,Animalia,Annelida,Clitellata,NA,Tubificidae,NA,NA,sludge-worms,Tubificidae,Tubificidae,ACCEPTED,96,EXACT,2019-12-02T14:56:01Z
W15071,225,CLASS,Gastropoda,GASTROPODA sp.,Animalia,Mollusca,Gastropoda,NA,NA,NA,NA,gastropods,Gastropoda,Gastropoda,ACCEPTED,96,EXACT,2019-12-02T14:36:19Z
W15099,1,KINGDOM,Animalia,Spiders sp.,Animalia,NA,NA,NA,NA,NA,NA,animals,Animalia,Animalia,ACCEPTED,99,HIGHERRANK,2019-12-02T14:53:21Z
W15127,7634,FAMILY,Tipulidae,TIPULIDAE sp.,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,NA,NA,crane-flies,Tipulidae,Tipulidae,ACCEPTED,96,EXACT,2019-12-02T14:55:29Z
W15135,7985,FAMILY,Eusiridae,EUSIRIDAE sp.,Animalia,Arthropoda,Malacostraca,Amphipoda,Eusiridae,NA,NA,NA,Eusiridae,Eusiridae,ACCEPTED,96,EXACT,2019-12-02T14:35:26Z
W15143,7967,FAMILY,Hydroptilidae,HYDROPTILIDAE sp.,Animalia,Arthropoda,Insecta,Trichoptera,Hydroptilidae,NA,NA,micro-caddisflies,Hydroptilidae,Hydroptilidae,ACCEPTED,96,EXACT,2019-12-02T14:38:13Z
W15151,1225,ORDER,Ephemeroptera,EPHEMEROPTERA sp.,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,mayflies,Ephemeroptera,Ephemeroptera,ACCEPTED,96,EXACT,2019-12-02T14:34:43Z
W15179,2020474,GENUS,Hydrometra,Hydrometra sp.,Animalia,Arthropoda,Insecta,Hemiptera,Hydrometridae,Hydrometra,NA,NA,"Hydrometra Latreille, 1796",Hydrometra,ACCEPTED,96,EXACT,2019-12-02T14:38:08Z
W15187,1,KINGDOM,Animalia,TRICHOPTERA sp.,Animalia,NA,NA,NA,NA,NA,NA,animals,Animalia,Animalia,ACCEPTED,99,HIGHERRANK,2019-12-02T14:55:43Z
W21007,7172,FAMILY,Atherinidae,ATHERINIDAE spp.,Animalia,Chordata,Actinopterygii,Atheriniformes,Atherinidae,NA,NA,silversides,Atherinidae,Atherinidae,ACCEPTED,96,EXACT,2019-12-02T14:26:02Z
W21059,8749484,SUBSPECIES,Amytornis modestus,Amytornis modestus indulkanna,Animalia,Chordata,Aves,Passeriformes,Maluridae,Amytornis,Amytornis modestus,NA,Amytornis modestus indulkanna,Amytornis modestus indulkanna,ACCEPTED,100,EXACT,2019-12-02T14:23:46Z
W21067,6091019,SUBSPECIES,Microeca fascinans,Microeca fascinans pallida,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Microeca,Microeca fascinans,NA,"Microeca fascinans pallida De Vis, 1885",Microeca fascinans pallida,ACCEPTED,100,EXACT,2019-12-02T14:42:55Z
W21075,6090760,SUBSPECIES,Zosterops lateralis,Zosterops lateralis chloronotus,Animalia,Chordata,Aves,Passeriformes,Zosteropidae,Zosterops,Zosterops lateralis,NA,"Zosterops lateralis chloronotus Gould, 1841",Zosterops lateralis chloronotus,ACCEPTED,100,EXACT,2019-12-02T14:57:17Z
W21083,6174004,SUBSPECIES,Phylidonyris pyrrhopterus,Phylidonyris pyrrhopterus pyrrhopterus,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Phylidonyris,Phylidonyris pyrrhopterus,NA,Phylidonyris pyrrhopterus pyrrhopterus,Phylidonyris pyrrhopterus pyrrhopterus,ACCEPTED,100,EXACT,2019-12-02T14:48:33Z
W21103,6171013,SUBSPECIES,Malurus cyaneus,Malurus cyaneus leggei,Animalia,Chordata,Aves,Passeriformes,Maluridae,Malurus,Malurus cyaneus,NA,"Malurus cyaneus leggei Mathews, 1912",Malurus cyaneus leggei,ACCEPTED,100,EXACT,2019-12-02T14:41:45Z
Y00004,2481634,SPECIES,Eudyptes pachyrhynchus,Eudyptes pachyrhynchus,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes pachyrhynchus,Fiordland Penguin,"Eudyptes pachyrhynchus G.R.Gray, 1845",Eudyptes pachyrhynchus,ACCEPTED,100,EXACT,2019-12-02T14:35:11Z
Y00020,5229423,SPECIES,Pedionomus torquatus,Pedionomus torquatus,Animalia,Chordata,Aves,Charadriiformes,Pedionomidae,Pedionomus,Pedionomus torquatus,Plains-wanderer,"Pedionomus torquatus Gould, 1841",Pedionomus torquatus,ACCEPTED,100,EXACT,2019-12-02T14:47:23Z
Y00064,2481988,SPECIES,Garrodia nereis,Garrodia nereis,Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Garrodia,Garrodia nereis,Grey-backed Storm Petrel,"Garrodia nereis (Gould, 1841)",Garrodia nereis,ACCEPTED,100,EXACT,2019-12-02T14:36:17Z
Y00072,5229378,SPECIES,Puffinus carneipes,Ardenna carneipes,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus carneipes,Flesh-footed Shearwater,"Puffinus carneipes Gould, 1844",Puffinus carneipes,ACCEPTED,NA,Synonym,2019-12-02T14:25:32Z
Y00080,2481545,SPECIES,Daption capense,Daption capense,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Daption,Daption capense,Cape Petrel,"Daption capense (Linnaeus, 1758)",Daption capense,ACCEPTED,100,EXACT,2019-12-02T14:32:51Z
Y00128,2481621,SPECIES,Stercorarius parasiticus,Stercorarius parasiticus,Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius parasiticus,Parasitic Jaeger,"Stercorarius parasiticus (Linnaeus, 1758)",Stercorarius parasiticus,ACCEPTED,100,EXACT,2019-12-02T14:53:36Z
Y00136,2480327,SPECIES,Pluvialis squatarola,Pluvialis squatarola,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis squatarola,Grey Plover,"Pluvialis squatarola (Linnaeus, 1758)",Pluvialis squatarola,ACCEPTED,100,EXACT,2019-12-02T14:49:13Z
Y00144,2480342,SPECIES,Elseyornis melanops,Elseyornis melanops,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Elseyornis,Elseyornis melanops,Black-fronted Dotterel,"Elseyornis melanops (Vieillot, 1818)",Elseyornis melanops,ACCEPTED,100,EXACT,2019-12-02T14:34:28Z
Y00152,2481685,SPECIES,Limosa limosa,Limosa limosa,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limosa,Limosa limosa,Black-tailed Godwit,"Limosa limosa (Linnaeus, 1758)",Limosa limosa,ACCEPTED,100,EXACT,2019-12-02T14:40:35Z
Y00160,2481739,GENUS,Calidris,Calidris cinereus,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,NA,Stints,"Calidris Merrem, 1804",Calidris,ACCEPTED,95,HIGHERRANK,2019-12-02T14:27:32Z
Y00216,5232471,SPECIES,Oxyura australis,Oxyura australis,Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,Oxyura australis,Blue-billed Duck,"Oxyura australis Gould, 1837",Oxyura australis,ACCEPTED,100,EXACT,2019-12-02T14:46:26Z
Y00268,2480030,SPECIES,Callocephalon fimbriatum,Callocephalon fimbriatum,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Callocephalon,Callocephalon fimbriatum,Gang-gang Cockatoo,"Callocephalon fimbriatum (J.Grant, 1803)",Callocephalon fimbriatum,ACCEPTED,100,EXACT,2019-12-02T14:27:48Z
